gene_id,gene_short_name,cluster_method,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
ENSG00000142512,SIGLEC10,louvain,louvain 11,0.37050967604702,1.5499884810603424,0.875,0.42343962976802285,0.43972215123306346,4.250627948048845e-34,2.3207153407962275e-28
ENSG00000171051,FPR1,louvain,louvain 15,0.22341179006469106,2.594475060342529,0.9795918367346939,0.22806620235770547,0.2629371030265167,8.47227029741589e-21,4.625605414280153e-15
ENSG00000171051,FPR1,louvain,louvain 8,0.2548677294787882,3.139749636826037,0.9675324675324676,0.2634203378505596,0.436024999258226,4.3856358988226607e-66,2.394425631680208e-60
ENSG00000171051,FPR1,louvain,louvain 9,0.26284641497317546,3.37643093897327,0.9444444444444444,0.278307968795127,0.37820561385888746,2.1378225852428725e-37,1.167186996865051e-31
ENSG00000204577,LILRB3,louvain,louvain 15,0.22800225575929378,2.8307473489933574,1,0.22800225575929378,0.29758292938181957,1.936265127118839e-23,1.0571426714530725e-17
ENSG00000131042,LILRB2,louvain,louvain 11,0.2673100590459937,4.174762754210012,1,0.2673100590459937,0.3636505045457989,3.4833101728063157e-28,1.9017828550470642e-22
ENSG00000131042,LILRB2,louvain,louvain 4,0.19309362402078734,2.8593769690352246,0.9615384615384616,0.20081736898161884,0.3061754480054812,4.6870819850251924e-37,2.559006151364204e-31
ENSG00000239961,LILRA4,louvain,louvain 1,0.40657971125174636,2.6633276151846688,0.4857142857142857,0.8370758761065367,0.3830593946566063,2.761694435925021e-24,1.5078023111819836e-18
ENSG00000167618,LAIR2,louvain,louvain 6,0.35501841598370837,4.047505981675032,0.7608695652173914,0.466595632435731,0.3837935421795178,5.845262398035208e-29,3.1913379114552823e-23
ENSG00000104972,LILRB1,louvain,louvain 15,0.2240369899730131,2.6361724707200582,0.9795918367346939,0.22870442726411755,0.27190726616871275,1.7639851314985933e-21,9.63082962244287e-16
ENSG00000189430,NCR1,louvain,louvain 6,0.2972322416037219,0.7730468998261565,0.41304347826086957,0.7196149007248004,0.30275740659400546,6.109940459068446e-23,3.335844192437599e-17
ENSG00000125898,FAM110A,louvain,louvain 11,0.32576398198995327,0.9341171842298279,0.9166666666666666,0.3553788894435854,0.3991800293631789,6.253587985956043e-31,3.4142714326924205e-25
ENSG00000198053,SIRPA,louvain,louvain 15,0.22485748314483717,1.1383603745475959,0.8775510204081632,0.25623294590923307,0.25336037052375937,4.506814080303093e-20,2.4605852834230796e-14
ENSG00000088827,SIGLEC1,louvain,louvain 15,0.22211231635177386,0.9197931753398735,0.673469387755102,0.3298031364011188,0.21790115081847503,2.121341277548451e-17,1.1581886973031278e-11
ENSG00000125869,LAMP5,louvain,louvain 1,0.380032370157931,0.7643964461344281,0.5142857142857142,0.7389518308626437,0.34278251813826083,8.368833294976631e-22,4.569131914058392e-16
ENSG00000125810,CD93,louvain,louvain 4,0.1961889492529813,2.0988532583709687,0.9326923076923077,0.21034691466299027,0.27971412002169155,8.475868592738581e-34,4.627569975577484e-28
ENSG00000125810,CD93,louvain,louvain 8,0.24362178897676534,2.760656308807681,0.9415584415584416,0.25874314139601284,0.411599059592363,5.092897075304129e-62,2.7805690162037956e-56
ENSG00000101439,CST3,louvain,louvain 4,0.2060736345517381,20.69152559561833,1,0.2060736345517381,0.40100282798576486,4.5227001969315e-49,2.469258626518691e-43
ENSG00000077984,CST7,louvain,louvain 14,0.28525035324747616,5.772460776018868,0.9204545454545454,0.30990161834293706,0.4786117914706081,7.052103882546982e-54,3.850237156754176e-48
ENSG00000077984,CST7,louvain,louvain 6,0.5339525533066992,11.44726600849953,1,0.5339525533066992,0.7025184207428709,4.8534124449375966e-054,2.6498175925625796e-48
ENSG00000101336,HCK,louvain,louvain 11,0.26111925691555415,3.86127591600096,1,0.26111925691555415,0.3894123009433464,3.5791676308620244e-30,1.9541181514217396e-24
ENSG00000204103,MAFB,louvain,louvain 15,0.264740907547021,4.274521330978302,0.9183673469387755,0.28827343266231176,0.29344757874171795,4.0129860863785224e-23,2.1909700135800818e-17
ENSG00000168734,PKIG,louvain,louvain 12,0.25633072512424787,0.9836642875677528,0.5614035087719298,0.4565891041275666,0.30745266038549096,1.7700016962029702e-26,9.663678260759356e-21
ENSG00000101017,CD40,louvain,louvain 12,0.24750971487131773,1.5493940894154066,0.7543859649122807,0.3280942732015142,0.30335022374024784,3.9436149769295575e-26,2.1530954689542304e-20
ENSG00000177410,ZFAS1,louvain,louvain 13,0.12282498477821677,4.866039032539185,0.9635036496350365,0.1274774463228462,0.07432995975178479,5.997126798304296e-11,3.2742513180701966e-5
ENSG00000172216,CEBPB,louvain,louvain 11,0.27005476662840777,8.286337473919103,1,0.27005476662840777,0.46334504166297424,5.824970080946818e-36,3.180258915094534e-30
ENSG00000224397,SMIM25,louvain,louvain 11,0.4364722223388541,4.99024434351452,1,0.4364722223388541,0.7159762375977294,9.240008401112921e-57,5.044767386755621e-51
ENSG00000203896,LIME1,louvain,louvain 14,0.16995116733154342,3.2099106122752374,0.875,0.1942299055217639,0.19006244439641642,3.849127179178049e-21,2.1015079660158395e-15
ENSG00000203896,LIME1,louvain,louvain 2,0.16867143786484515,3.0078171825273476,0.9122807017543859,0.1848898453518495,0.20888785217749853,1.820641040747107e-26,9.94015389016698e-21
ENSG00000203896,LIME1,louvain,louvain 7,0.14791782220144997,2.6002014965281983,0.8936170212765957,0.16552708674924166,0.1281151927544906,1.7599049674842093e-10,9.608553150973538e-5
ENSG00000142192,APP,louvain,louvain 1,0.32695201555160497,2.9866082912135936,0.8285714285714286,0.3945972601484887,0.2508759555463466,3.229207186829717e-16,1.7630502477934208e-10
ENSG00000142168,SOD1,louvain,louvain 7,0.12025028587109425,2.51811001845717,0.9148936170212766,0.13143635897538208,0.04733538066232229,1.1470522000147214e-4,1
ENSG00000183486,MX2,louvain,louvain 15,0.22465107391103675,3.3791939312759527,0.9591836734693877,0.23421069407746387,0.25400231642271826,4.029657599396022e-20,2.200072159542246e-14
ENSG00000157601,MX1,louvain,louvain 15,0.24208887738146478,6.132079680747157,0.9591836734693877,0.25239053173812287,0.30749546191190574,3.364110919531926e-24,1.8367036387368455e-18
ENSG00000160310,PRMT2,louvain,louvain 13,0.12704539219614924,2.7588508482157903,0.9124087591240876,0.13924174984697957,0.099411085447924,3.155839668410087e-14,1.7229937837618552e-8
ENSG00000160310,PRMT2,louvain,louvain 5,0.16074430140106258,3.4076513564696587,0.9824561403508771,0.16361473535465298,0.16023465243752155,3.033979499711082e-14,1.6564617874572592e-8
ENSG00000211675,IGLC1,louvain,louvain 12,0.2488300750025235,5.482683992781758,0.42105263157894735,0.5909714281309933,0.23278520379636286,3.2708266149586675e-20,1.7857732069689838e-14
ENSG00000211677,IGLC2,louvain,louvain 10,0.27139937658728347,42.95975126898814,0.4230769230769231,0.6414894355699428,0.18919283301377576,8.892059852241458e-16,4.854797917528269e-10
ENSG00000211679,IGLC3,louvain,louvain 10,0.27664729556474066,11.219653264358787,0.5961538461538461,0.46405352804408107,0.19375198216950956,3.941154712571155e-16,2.1517522384224733e-10
ENSG00000128218,VPREB3,louvain,louvain 10,0.2738564901956395,2.4554908067214556,0.7115384615384616,0.38487939162630413,0.3258331190031747,1.5074924241434528e-26,8.230456388096009e-21
ENSG00000128218,VPREB3,louvain,louvain 12,0.3582869391717923,3.2886986121358444,0.7368421052631579,0.48624656030457525,0.41419856068177185,1.0855395747637282e-35,5.926720416337527e-30
ENSG00000099958,DERL3,louvain,louvain 1,0.2800389981180843,1.144570399178843,0.45714285714285713,0.6125853083833095,0.27394084290638127,1.3075630407167945e-17,7.138901933401483e-12
ENSG00000100100,PIK3IP1,louvain,louvain 13,0.19338290733346614,2.7689432523002506,0.8905109489051095,0.2171594943006956,0.2734084829114445,5.63106449496687e-38,3.074392282317062e-32
ENSG00000100100,PIK3IP1,louvain,louvain 3,0.19011448624749452,2.7919608457358076,0.87,0.2185223979856259,0.23309460194323695,1.3807168334376507e-27,7.538299695519542e-22
ENSG00000100100,PIK3IP1,louvain,louvain 5,0.19219252125200817,2.6600575397168393,0.9122807017543859,0.2106725713723936,0.21886132817097154,4.661987966639028e-19,2.5453055701459105e-13
ENSG00000100292,HMOX1,louvain,louvain 11,0.4502354176491843,3.5678140155664106,0.8958333333333334,0.5025883731897871,0.43630766850330677,7.88285110531653e-34,4.303800217969666e-28
ENSG00000100385,IL2RB,louvain,louvain 6,0.5780085052274495,6.113637864358199,0.9130434782608695,0.6330569342967305,0.6418276428813728,4.4762731304904525e-49,2.4439108410538724e-43
ENSG00000100079,LGALS2,louvain,louvain 15,0.29510037753526797,5.098522749395512,0.9795918367346939,0.3012483020672527,0.38695528899933174,2.28041343563914e-30,1.2450373234559012e-24
ENSG00000100079,LGALS2,louvain,louvain 4,0.25822364907434125,4.381208502315147,0.9615384615384616,0.2685525950373149,0.4200315808051878,1.499813887377023e-51,8.188533880912332e-46
ENSG00000128383,APOBEC3A,louvain,louvain 15,0.25974747286159816,4.871791067026626,0.9795918367346939,0.2651588785462148,0.30665434694587573,3.9034260849170334e-24,2.1311535395821527e-18
ENSG00000239713,APOBEC3G,louvain,louvain 6,0.2848929314013369,4.247037700142037,0.9347826086956522,0.30476918242933715,0.4042089903776047,1.696209953224345e-30,9.260797481618956e-25
ENSG00000100351,GRAP2,louvain,louvain 5,0.146512940298063,0.7563375017876962,0.5964912280701754,0.2456246352055762,0.15740182676359465,5.163140955774171e-14,2.818920067624024e-8
ENSG00000159958,TNFRSF13C,louvain,louvain 10,0.3461472782302486,2.7606019303710814,0.8846153846153846,0.39129692321680276,0.4482830164424438,1.4544047968382195e-36,7.940613869297627e-31
ENSG00000159958,TNFRSF13C,louvain,louvain 12,0.40950660424955876,3.445004700054123,0.8771929824561403,0.46683752884449703,0.5144615934612209,1.2098205686106705e-44,6.605257358443678e-39
ENSG00000075234,TTC38,louvain,louvain 6,0.3168840700611953,1.4185002582688089,0.5652173913043478,0.5606410470313455,0.3260282138234457,1.1767784112906978e-24,6.424857092123822e-19
ENSG00000284194,SCO2,louvain,louvain 9,0.24604897390503017,3.485903076324498,0.9722222222222222,0.25307894458803104,0.3573366864438641,2.726094792172283e-35,1.4883659736823013e-29
ENSG00000025708,TYMP,louvain,louvain 4,0.20339100068990734,15.952156161920918,1,0.20339100068990734,0.3943147597615001,3.320622623358327e-48,1.8129603336749458e-42
ENSG00000185291,IL3RA,louvain,louvain 1,0.3207192373793531,1.698299672776643,0.6,0.5345320622989218,0.2989199496933298,3.99390162381603e-19,2.180550469554838e-13
ENSG00000102174,PHEX,louvain,louvain 1,0.3456074019173991,0.5088793617684313,0.4,0.8640185047934976,0.31646789779594126,3.4087587223342867e-20,1.8610799996328506e-14
ENSG00000130066,SAT1,louvain,louvain 11,0.260916853586298,26.987568623487903,1,0.260916853586298,0.4395772741206984,4.363546611485128e-34,2.3823655434725353e-28
ENSG00000165168,CYBB,louvain,louvain 4,0.19523049562965233,9.938704571658288,1,0.19523049562965233,0.346081236572634,4.803180704335333e-42,2.622392569145962e-36
ENSG00000165168,CYBB,louvain,louvain 9,0.22367848921576083,11.897180905192895,1,0.22367848921576083,0.382316563814543,8.188753904469217e-38,4.4708139692230584e-32
ENSG00000126759,CFP,louvain,louvain 4,0.1985820919042805,2.77423198401403,0.9903846153846154,0.20051007337907933,0.3101700898565305,1.4986095235034914e-37,8.181958415472012e-32
ENSG00000147168,IL2RG,louvain,louvain 2,0.13055838902834366,2.5820656238906645,0.9122807017543859,0.14311208028106903,0.11192224253312379,1.3223625697358529e-14,7.219702921986836e-9
ENSG00000147168,IL2RG,louvain,louvain 7,0.12437355588340754,2.5694021244298737,0.8723404255319149,0.14257456406146718,0.0694109595120803,2.8992968145062445e-6,1
ENSG00000233093,LINC00892,louvain,louvain 2,0.1334016296877361,0.5373889768139346,0.2982456140350877,0.4472878171882917,0.16134533151712202,1.3618011562243023e-20,7.435025772637823e-15
ENSG00000102245,CD40LG,louvain,louvain 2,0.13287540334370804,0.7346300033191623,0.49122807017543857,0.27049635680683426,0.1658972782283403,3.774459512032089e-21,2.0607416597841595e-15
